WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_AREA_TERRITORY,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,RSV
EUR,NH,NH,Latvia,2013-09-29,2013,40,0
EUR,NH,NH,Latvia,2013-10-06,2013,41,0
EUR,NH,NH,Latvia,2013-10-06,2013,41,0
EUR,NH,NH,Latvia,2013-10-13,2013,42,1
EUR,NH,NH,Latvia,2013-10-13,2013,42,0
EUR,NH,NH,Latvia,2013-10-20,2013,43,0
EUR,NH,NH,Latvia,2013-10-20,2013,43,0
EUR,NH,NH,Latvia,2013-10-27,2013,44,1
EUR,NH,NH,Latvia,2013-10-27,2013,44,0
EUR,NH,NH,Latvia,2013-11-03,2013,45,3
EUR,NH,NH,Latvia,2013-11-03,2013,45,0
EUR,NH,NH,Latvia,2013-11-10,2013,46,1
EUR,NH,NH,Latvia,2013-11-10,2013,46,0
EUR,NH,NH,Latvia,2013-11-17,2013,47,1
EUR,NH,NH,Latvia,2013-11-17,2013,47,0
EUR,NH,NH,Latvia,2013-11-24,2013,48,0
EUR,NH,NH,Latvia,2013-11-24,2013,48,0
EUR,NH,NH,Latvia,2013-12-01,2013,49,0
EUR,NH,NH,Latvia,2013-12-01,2013,49,3
EUR,NH,NH,Latvia,2013-12-08,2013,50,0
EUR,NH,NH,Latvia,2013-12-08,2013,50,5
EUR,NH,NH,Latvia,2013-12-15,2013,51,15
EUR,NH,NH,Latvia,2013-12-15,2013,51,1
EUR,NH,NH,Latvia,2013-12-22,2013,52,6
EUR,NH,NH,Latvia,2013-12-22,2013,52,0
EUR,NH,NH,Latvia,2013-12-29,2014,1,5
EUR,NH,NH,Latvia,2013-12-29,2014,1,0
EUR,NH,NH,Latvia,2014-01-05,2014,2,0
EUR,NH,NH,Latvia,2014-01-05,2014,2,14
EUR,NH,NH,Latvia,2014-01-12,2014,3,0
EUR,NH,NH,Latvia,2014-01-12,2014,3,14
EUR,NH,NH,Latvia,2014-01-19,2014,4,0
EUR,NH,NH,Latvia,2014-01-19,2014,4,18
EUR,NH,NH,Latvia,2014-01-26,2014,5,15
EUR,NH,NH,Latvia,2014-01-26,2014,5,0
EUR,NH,NH,Latvia,2014-02-02,2014,6,19
EUR,NH,NH,Latvia,2014-02-02,2014,6,0
EUR,NH,NH,Latvia,2014-02-09,2014,7,0
EUR,NH,NH,Latvia,2014-02-09,2014,7,22
EUR,NH,NH,Latvia,2014-02-16,2014,8,27
EUR,NH,NH,Latvia,2014-02-16,2014,8,0
EUR,NH,NH,Latvia,2014-02-23,2014,9,19
EUR,NH,NH,Latvia,2014-02-23,2014,9,0
EUR,NH,NH,Latvia,2014-03-02,2014,10,11
EUR,NH,NH,Latvia,2014-03-02,2014,10,0
EUR,NH,NH,Latvia,2014-03-09,2014,11,15
EUR,NH,NH,Latvia,2014-03-09,2014,11,0
EUR,NH,NH,Latvia,2014-03-16,2014,12,10
EUR,NH,NH,Latvia,2014-03-16,2014,12,0
EUR,NH,NH,Latvia,2014-03-23,2014,13,0
EUR,NH,NH,Latvia,2014-03-23,2014,13,4
EUR,NH,NH,Latvia,2014-03-30,2014,14,0
EUR,NH,NH,Latvia,2014-03-30,2014,14,0
EUR,NH,NH,Latvia,2014-04-06,2014,15,0
EUR,NH,NH,Latvia,2014-04-06,2014,15,1
EUR,NH,NH,Latvia,2014-04-13,2014,16,0
EUR,NH,NH,Latvia,2014-04-13,2014,16,3
EUR,NH,NH,Latvia,2014-04-20,2014,17,2
EUR,NH,NH,Latvia,2014-04-20,2014,17,0
EUR,NH,NH,Latvia,2014-04-27,2014,18,0
EUR,NH,NH,Latvia,2014-04-27,2014,18,0
EUR,NH,NH,Latvia,2014-05-04,2014,19,0
EUR,NH,NH,Latvia,2014-05-04,2014,19,1
EUR,NH,NH,Latvia,2014-05-11,2014,20,0
EUR,NH,NH,Latvia,2014-05-11,2014,20,0
EUR,NH,NH,Latvia,2014-05-25,2014,22,0
EUR,NH,NH,Latvia,2014-05-25,2014,22,0
EUR,NH,NH,Latvia,2014-06-08,2014,24,0
EUR,NH,NH,Latvia,2014-06-08,2014,24,1
EUR,NH,NH,Latvia,2014-06-22,2014,26,1
EUR,NH,NH,Latvia,2014-06-22,2014,26,0
EUR,NH,NH,Latvia,2014-06-29,2014,27,0
EUR,NH,NH,Latvia,2014-06-29,2014,27,0
EUR,NH,NH,Latvia,2014-09-21,2014,39,1
EUR,NH,NH,Latvia,2014-09-21,2014,39,0
EUR,NH,NH,Latvia,2014-09-28,2014,40,0
EUR,NH,NH,Latvia,2014-09-28,2014,40,1
EUR,NH,NH,Latvia,2014-10-05,2014,41,1
EUR,NH,NH,Latvia,2014-10-05,2014,41,0
EUR,NH,NH,Latvia,2014-10-12,2014,42,2
EUR,NH,NH,Latvia,2014-10-12,2014,42,0
EUR,NH,NH,Latvia,2014-10-19,2014,43,2
EUR,NH,NH,Latvia,2014-10-19,2014,43,0
EUR,NH,NH,Latvia,2014-10-26,2014,44,3
EUR,NH,NH,Latvia,2014-10-26,2014,44,0
EUR,NH,NH,Latvia,2014-11-02,2014,45,1
EUR,NH,NH,Latvia,2014-11-02,2014,45,0
EUR,NH,NH,Latvia,2014-11-09,2014,46,0
EUR,NH,NH,Latvia,2014-11-09,2014,46,0
EUR,NH,NH,Latvia,2014-11-16,2014,47,0
EUR,NH,NH,Latvia,2014-11-16,2014,47,1
EUR,NH,NH,Latvia,2014-11-23,2014,48,0
EUR,NH,NH,Latvia,2014-11-23,2014,48,1
EUR,NH,NH,Latvia,2014-11-30,2014,49,4
EUR,NH,NH,Latvia,2014-11-30,2014,49,0
EUR,NH,NH,Latvia,2014-12-07,2014,50,0
EUR,NH,NH,Latvia,2014-12-07,2014,50,6
EUR,NH,NH,Latvia,2014-12-14,2014,51,0
EUR,NH,NH,Latvia,2014-12-14,2014,51,10
EUR,NH,NH,Latvia,2014-12-21,2014,52,2
EUR,NH,NH,Latvia,2014-12-21,2014,52,0
EUR,NH,NH,Latvia,2014-12-28,2014,53,0
EUR,NH,NH,Latvia,2014-12-28,2014,53,2
EUR,NH,NH,Latvia,2015-01-04,2015,1,14
EUR,NH,NH,Latvia,2015-01-04,2015,1,0
EUR,NH,NH,Latvia,2015-01-11,2015,2,6
EUR,NH,NH,Latvia,2015-01-11,2015,2,0
EUR,NH,NH,Latvia,2015-01-18,2015,3,1
EUR,NH,NH,Latvia,2015-01-18,2015,3,11
EUR,NH,NH,Latvia,2015-01-25,2015,4,0
EUR,NH,NH,Latvia,2015-01-25,2015,4,0
EUR,NH,NH,Latvia,2015-02-01,2015,5,1
EUR,NH,NH,Latvia,2015-02-01,2015,5,12
EUR,NH,NH,Latvia,2015-02-08,2015,6,12
EUR,NH,NH,Latvia,2015-02-08,2015,6,0
EUR,NH,NH,Latvia,2015-02-15,2015,7,0
EUR,NH,NH,Latvia,2015-02-15,2015,7,13
EUR,NH,NH,Latvia,2015-02-22,2015,8,0
EUR,NH,NH,Latvia,2015-02-22,2015,8,20
EUR,NH,NH,Latvia,2015-03-01,2015,9,0
EUR,NH,NH,Latvia,2015-03-01,2015,9,20
EUR,NH,NH,Latvia,2015-03-08,2015,10,39
EUR,NH,NH,Latvia,2015-03-08,2015,10,0
EUR,NH,NH,Latvia,2015-03-15,2015,11,0
EUR,NH,NH,Latvia,2015-03-15,2015,11,24
EUR,NH,NH,Latvia,2015-03-22,2015,12,0
EUR,NH,NH,Latvia,2015-03-22,2015,12,29
EUR,NH,NH,Latvia,2015-03-29,2015,13,0
EUR,NH,NH,Latvia,2015-03-29,2015,13,26
EUR,NH,NH,Latvia,2015-04-05,2015,14,20
EUR,NH,NH,Latvia,2015-04-05,2015,14,0
EUR,NH,NH,Latvia,2015-04-12,2015,15,0
EUR,NH,NH,Latvia,2015-04-12,2015,15,18
EUR,NH,NH,Latvia,2015-04-19,2015,16,18
EUR,NH,NH,Latvia,2015-04-19,2015,16,0
EUR,NH,NH,Latvia,2015-04-26,2015,17,0
EUR,NH,NH,Latvia,2015-04-26,2015,17,3
EUR,NH,NH,Latvia,2015-05-03,2015,18,0
EUR,NH,NH,Latvia,2015-05-03,2015,18,4
EUR,NH,NH,Latvia,2015-05-10,2015,19,0
EUR,NH,NH,Latvia,2015-05-10,2015,19,1
EUR,NH,NH,Latvia,2015-05-17,2015,20,0
EUR,NH,NH,Latvia,2015-05-17,2015,20,0
EUR,NH,NH,Latvia,2015-05-24,2015,21,0
EUR,NH,NH,Latvia,2015-05-24,2015,21,1
EUR,NH,NH,Latvia,2015-06-07,2015,23,0
EUR,NH,NH,Latvia,2015-06-07,2015,23,6
EUR,NH,NH,Latvia,2015-06-21,2015,25,0
EUR,NH,NH,Latvia,2015-06-21,2015,25,0
EUR,NH,NH,Latvia,2015-09-20,2015,38,0
EUR,NH,NH,Latvia,2015-09-20,2015,38,0
EUR,NH,NH,Latvia,2015-09-27,2015,39,0
EUR,NH,NH,Latvia,2015-09-27,2015,39,2
EUR,NH,NH,Latvia,2015-10-04,2015,40,0
EUR,NH,NH,Latvia,2015-10-04,2015,40,6
EUR,NH,NH,Latvia,2015-10-11,2015,41,2
EUR,NH,NH,Latvia,2015-10-11,2015,41,0
EUR,NH,NH,Latvia,2015-10-18,2015,42,0
EUR,NH,NH,Latvia,2015-10-18,2015,42,2
EUR,NH,NH,Latvia,2015-10-25,2015,43,0
EUR,NH,NH,Latvia,2015-10-25,2015,43,1
EUR,NH,NH,Latvia,2015-11-01,2015,44,0
EUR,NH,NH,Latvia,2015-11-01,2015,44,1
EUR,NH,NH,Latvia,2015-11-08,2015,45,1
EUR,NH,NH,Latvia,2015-11-08,2015,45,0
EUR,NH,NH,Latvia,2015-11-15,2015,46,0
EUR,NH,NH,Latvia,2015-11-15,2015,46,7
EUR,NH,NH,Latvia,2015-11-22,2015,47,1
EUR,NH,NH,Latvia,2015-11-22,2015,47,0
EUR,NH,NH,Latvia,2015-11-29,2015,48,0
EUR,NH,NH,Latvia,2015-11-29,2015,48,6
EUR,NH,NH,Latvia,2015-12-06,2015,49,4
EUR,NH,NH,Latvia,2015-12-06,2015,49,0
EUR,NH,NH,Latvia,2015-12-13,2015,50,3
EUR,NH,NH,Latvia,2015-12-13,2015,50,0
EUR,NH,NH,Latvia,2015-12-20,2015,51,0
EUR,NH,NH,Latvia,2015-12-20,2015,51,8
EUR,NH,NH,Latvia,2015-12-27,2015,52,0
EUR,NH,NH,Latvia,2015-12-27,2015,52,7
EUR,NH,NH,Latvia,2016-01-03,2016,1,0
EUR,NH,NH,Latvia,2016-01-03,2016,1,11
EUR,NH,NH,Latvia,2016-01-10,2016,2,0
EUR,NH,NH,Latvia,2016-01-10,2016,2,18
EUR,NH,NH,Latvia,2016-01-17,2016,3,25
EUR,NH,NH,Latvia,2016-01-17,2016,3,2
EUR,NH,NH,Latvia,2016-01-24,2016,4,37
EUR,NH,NH,Latvia,2016-01-24,2016,4,4
EUR,NH,NH,Latvia,2016-01-31,2016,5,2
EUR,NH,NH,Latvia,2016-01-31,2016,5,0
EUR,NH,NH,Latvia,2016-02-07,2016,6,37
EUR,NH,NH,Latvia,2016-02-07,2016,6,1
EUR,NH,NH,Latvia,2016-02-14,2016,7,22
EUR,NH,NH,Latvia,2016-02-14,2016,7,0
EUR,NH,NH,Latvia,2016-02-21,2016,8,0
EUR,NH,NH,Latvia,2016-02-21,2016,8,36
EUR,NH,NH,Latvia,2016-02-28,2016,9,0
EUR,NH,NH,Latvia,2016-02-28,2016,9,20
EUR,NH,NH,Latvia,2016-03-06,2016,10,0
EUR,NH,NH,Latvia,2016-03-06,2016,10,21
EUR,NH,NH,Latvia,2016-03-13,2016,11,15
EUR,NH,NH,Latvia,2016-03-13,2016,11,0
EUR,NH,NH,Latvia,2016-03-20,2016,12,7
EUR,NH,NH,Latvia,2016-03-20,2016,12,0
EUR,NH,NH,Latvia,2016-03-27,2016,13,8
EUR,NH,NH,Latvia,2016-03-27,2016,13,0
EUR,NH,NH,Latvia,2016-04-03,2016,14,9
EUR,NH,NH,Latvia,2016-04-03,2016,14,0
EUR,NH,NH,Latvia,2016-04-10,2016,15,6
EUR,NH,NH,Latvia,2016-04-10,2016,15,0
EUR,NH,NH,Latvia,2016-04-17,2016,16,8
EUR,NH,NH,Latvia,2016-04-17,2016,16,0
EUR,NH,NH,Latvia,2016-04-24,2016,17,0
EUR,NH,NH,Latvia,2016-04-24,2016,17,0
EUR,NH,NH,Latvia,2016-05-01,2016,18,0
EUR,NH,NH,Latvia,2016-05-01,2016,18,3
EUR,NH,NH,Latvia,2016-05-08,2016,19,3
EUR,NH,NH,Latvia,2016-05-08,2016,19,0
EUR,NH,NH,Latvia,2016-05-15,2016,20,0
EUR,NH,NH,Latvia,2016-05-15,2016,20,1
EUR,NH,NH,Latvia,2016-05-22,2016,21,3
EUR,NH,NH,Latvia,2016-05-22,2016,21,0
EUR,NH,NH,Latvia,2016-05-29,2016,22,0
EUR,NH,NH,Latvia,2016-05-29,2016,22,0
EUR,NH,NH,Latvia,2016-06-19,2016,25,0
EUR,NH,NH,Latvia,2016-06-19,2016,25,0
EUR,NH,NH,Latvia,2016-07-03,2016,27,0
EUR,NH,NH,Latvia,2016-07-03,2016,27,0
EUR,NH,NH,Latvia,2016-07-17,2016,29,0
EUR,NH,NH,Latvia,2016-07-17,2016,29,0
EUR,NH,NH,Latvia,2016-10-02,2016,40,0
EUR,NH,NH,Latvia,2016-10-02,2016,40,0
EUR,NH,NH,Latvia,2016-10-09,2016,41,0
EUR,NH,NH,Latvia,2016-10-09,2016,41,0
EUR,NH,NH,Latvia,2016-10-16,2016,42,0
EUR,NH,NH,Latvia,2016-10-16,2016,42,0
EUR,NH,NH,Latvia,2016-10-23,2016,43,0
EUR,NH,NH,Latvia,2016-10-23,2016,43,0
EUR,NH,NH,Latvia,2016-10-30,2016,44,2
EUR,NH,NH,Latvia,2016-10-30,2016,44,0
EUR,NH,NH,Latvia,2016-11-06,2016,45,2
EUR,NH,NH,Latvia,2016-11-06,2016,45,0
EUR,NH,NH,Latvia,2016-11-13,2016,46,0
EUR,NH,NH,Latvia,2016-11-13,2016,46,1
EUR,NH,NH,Latvia,2016-11-20,2016,47,1
EUR,NH,NH,Latvia,2016-11-20,2016,47,0
EUR,NH,NH,Latvia,2016-11-27,2016,48,5
EUR,NH,NH,Latvia,2016-11-27,2016,48,0
EUR,NH,NH,Latvia,2016-12-04,2016,49,0
EUR,NH,NH,Latvia,2016-12-04,2016,49,5
EUR,NH,NH,Latvia,2016-12-11,2016,50,7
EUR,NH,NH,Latvia,2016-12-11,2016,50,0
EUR,NH,NH,Latvia,2016-12-18,2016,51,6
EUR,NH,NH,Latvia,2016-12-18,2016,51,0
EUR,NH,NH,Latvia,2016-12-25,2016,52,0
EUR,NH,NH,Latvia,2016-12-25,2016,52,8
EUR,NH,NH,Latvia,2017-01-01,2017,1,0
EUR,NH,NH,Latvia,2017-01-01,2017,1,17
EUR,NH,NH,Latvia,2017-01-08,2017,2,14
EUR,NH,NH,Latvia,2017-01-08,2017,2,0
EUR,NH,NH,Latvia,2017-01-15,2017,3,31
EUR,NH,NH,Latvia,2017-01-15,2017,3,0
EUR,NH,NH,Latvia,2017-01-22,2017,4,0
EUR,NH,NH,Latvia,2017-01-22,2017,4,18
EUR,NH,NH,Latvia,2017-01-29,2017,5,0
EUR,NH,NH,Latvia,2017-01-29,2017,5,61
EUR,NH,NH,Latvia,2017-02-05,2017,6,0
EUR,NH,NH,Latvia,2017-02-05,2017,6,46
EUR,NH,NH,Latvia,2017-02-12,2017,7,41
EUR,NH,NH,Latvia,2017-02-12,2017,7,1
EUR,NH,NH,Latvia,2017-02-19,2017,8,0
EUR,NH,NH,Latvia,2017-02-19,2017,8,32
EUR,NH,NH,Latvia,2017-02-26,2017,9,0
EUR,NH,NH,Latvia,2017-02-26,2017,9,38
EUR,NH,NH,Latvia,2017-03-05,2017,10,1
EUR,NH,NH,Latvia,2017-03-05,2017,10,36
EUR,NH,NH,Latvia,2017-03-12,2017,11,0
EUR,NH,NH,Latvia,2017-03-12,2017,11,32
EUR,NH,NH,Latvia,2017-03-19,2017,12,25
EUR,NH,NH,Latvia,2017-03-19,2017,12,0
EUR,NH,NH,Latvia,2017-03-26,2017,13,0
EUR,NH,NH,Latvia,2017-03-26,2017,13,30
EUR,NH,NH,Latvia,2017-04-02,2017,14,0
EUR,NH,NH,Latvia,2017-04-02,2017,14,27
EUR,NH,NH,Latvia,2017-04-09,2017,15,21
EUR,NH,NH,Latvia,2017-04-09,2017,15,0
EUR,NH,NH,Latvia,2017-04-16,2017,16,0
EUR,NH,NH,Latvia,2017-04-16,2017,16,9
EUR,NH,NH,Latvia,2017-04-23,2017,17,10
EUR,NH,NH,Latvia,2017-04-23,2017,17,0
EUR,NH,NH,Latvia,2017-04-30,2017,18,2
EUR,NH,NH,Latvia,2017-04-30,2017,18,0
EUR,NH,NH,Latvia,2017-05-07,2017,19,8
EUR,NH,NH,Latvia,2017-05-07,2017,19,0
EUR,NH,NH,Latvia,2017-05-14,2017,20,8
EUR,NH,NH,Latvia,2017-05-14,2017,20,0
EUR,NH,NH,Latvia,2017-05-21,2017,21,0
EUR,NH,NH,Latvia,2017-05-21,2017,21,2
EUR,NH,NH,Latvia,2017-05-28,2017,22,10
EUR,NH,NH,Latvia,2017-05-28,2017,22,0
EUR,NH,NH,Latvia,2017-06-04,2017,23,0
EUR,NH,NH,Latvia,2017-06-04,2017,23,1
EUR,NH,NH,Latvia,2017-09-17,2017,38,0
EUR,NH,NH,Latvia,2017-09-17,2017,38,0
EUR,NH,NH,Latvia,2017-09-24,2017,39,0
EUR,NH,NH,Latvia,2017-09-24,2017,39,0
EUR,NH,NH,Latvia,2017-10-01,2017,40,0
EUR,NH,NH,Latvia,2017-10-01,2017,40,1
EUR,NH,NH,Latvia,2017-10-08,2017,41,3
EUR,NH,NH,Latvia,2017-10-08,2017,41,0
EUR,NH,NH,Latvia,2017-10-15,2017,42,1
EUR,NH,NH,Latvia,2017-10-15,2017,42,0
EUR,NH,NH,Latvia,2017-10-22,2017,43,0
EUR,NH,NH,Latvia,2017-10-22,2017,43,2
EUR,NH,NH,Latvia,2017-10-29,2017,44,0
EUR,NH,NH,Latvia,2017-10-29,2017,44,2
EUR,NH,NH,Latvia,2017-11-05,2017,45,0
EUR,NH,NH,Latvia,2017-11-05,2017,45,3
EUR,NH,NH,Latvia,2017-11-12,2017,46,1
EUR,NH,NH,Latvia,2017-11-12,2017,46,0
EUR,NH,NH,Latvia,2017-11-19,2017,47,2
EUR,NH,NH,Latvia,2017-11-19,2017,47,0
EUR,NH,NH,Latvia,2017-11-26,2017,48,0
EUR,NH,NH,Latvia,2017-11-26,2017,48,3
EUR,NH,NH,Latvia,2017-12-03,2017,49,1
EUR,NH,NH,Latvia,2017-12-03,2017,49,6
EUR,NH,NH,Latvia,2017-12-10,2017,50,0
EUR,NH,NH,Latvia,2017-12-10,2017,50,4
EUR,NH,NH,Latvia,2017-12-17,2017,51,0
EUR,NH,NH,Latvia,2017-12-17,2017,51,5
EUR,NH,NH,Latvia,2017-12-24,2017,52,0
EUR,NH,NH,Latvia,2017-12-24,2017,52,4
EUR,NH,NH,Latvia,2017-12-31,2018,1,13
EUR,NH,NH,Latvia,2017-12-31,2018,1,0
EUR,NH,NH,Latvia,2018-01-07,2018,2,0
EUR,NH,NH,Latvia,2018-01-07,2018,2,23
EUR,NH,NH,Latvia,2018-01-14,2018,3,18
EUR,NH,NH,Latvia,2018-01-14,2018,3,0
EUR,NH,NH,Latvia,2018-01-21,2018,4,2
EUR,NH,NH,Latvia,2018-01-21,2018,4,17
EUR,NH,NH,Latvia,2018-01-28,2018,5,23
EUR,NH,NH,Latvia,2018-01-28,2018,5,10
EUR,NH,NH,Latvia,2018-02-04,2018,6,29
EUR,NH,NH,Latvia,2018-02-04,2018,6,0
EUR,NH,NH,Latvia,2018-02-11,2018,7,0
EUR,NH,NH,Latvia,2018-02-11,2018,7,47
EUR,NH,NH,Latvia,2018-02-18,2018,8,34
EUR,NH,NH,Latvia,2018-02-18,2018,8,1
EUR,NH,NH,Latvia,2018-02-25,2018,9,40
EUR,NH,NH,Latvia,2018-02-25,2018,9,0
EUR,NH,NH,Latvia,2018-03-04,2018,10,0
EUR,NH,NH,Latvia,2018-03-04,2018,10,45
EUR,NH,NH,Latvia,2018-03-11,2018,11,43
EUR,NH,NH,Latvia,2018-03-11,2018,11,0
EUR,NH,NH,Latvia,2018-03-18,2018,12,0
EUR,NH,NH,Latvia,2018-03-18,2018,12,40
EUR,NH,NH,Latvia,2018-03-25,2018,13,0
EUR,NH,NH,Latvia,2018-03-25,2018,13,30
EUR,NH,NH,Latvia,2018-04-01,2018,14,9
EUR,NH,NH,Latvia,2018-04-01,2018,14,0
EUR,NH,NH,Latvia,2018-04-08,2018,15,18
EUR,NH,NH,Latvia,2018-04-08,2018,15,0
EUR,NH,NH,Latvia,2018-04-15,2018,16,0
EUR,NH,NH,Latvia,2018-04-15,2018,16,17
EUR,NH,NH,Latvia,2018-04-22,2018,17,4
EUR,NH,NH,Latvia,2018-04-22,2018,17,0
EUR,NH,NH,Latvia,2018-04-29,2018,18,1
EUR,NH,NH,Latvia,2018-04-29,2018,18,0
EUR,NH,NH,Latvia,2018-05-06,2018,19,0
EUR,NH,NH,Latvia,2018-05-06,2018,19,0
EUR,NH,NH,Latvia,2018-05-13,2018,20,0
EUR,NH,NH,Latvia,2018-05-13,2018,20,28
EUR,NH,NH,Latvia,2018-05-20,2018,21,3
EUR,NH,NH,Latvia,2018-05-20,2018,21,0
EUR,NH,NH,Latvia,2018-09-30,2018,40,0
EUR,NH,NH,Latvia,2018-09-30,2018,40,0
EUR,NH,NH,Latvia,2018-10-07,2018,41,0
EUR,NH,NH,Latvia,2018-10-07,2018,41,0
EUR,NH,NH,Latvia,2018-10-14,2018,42,0
EUR,NH,NH,Latvia,2018-10-14,2018,42,0
EUR,NH,NH,Latvia,2018-10-21,2018,43,0
EUR,NH,NH,Latvia,2018-10-21,2018,43,2
EUR,NH,NH,Latvia,2018-10-28,2018,44,0
EUR,NH,NH,Latvia,2018-10-28,2018,44,0
EUR,NH,NH,Latvia,2018-11-04,2018,45,0
EUR,NH,NH,Latvia,2018-11-04,2018,45,3
EUR,NH,NH,Latvia,2018-11-11,2018,46,0
EUR,NH,NH,Latvia,2018-11-11,2018,46,1
EUR,NH,NH,Latvia,2018-11-18,2018,47,0
EUR,NH,NH,Latvia,2018-11-18,2018,47,1
EUR,NH,NH,Latvia,2018-11-25,2018,48,0
EUR,NH,NH,Latvia,2018-11-25,2018,48,4
EUR,NH,NH,Latvia,2018-12-02,2018,49,0
EUR,NH,NH,Latvia,2018-12-02,2018,49,13
EUR,NH,NH,Latvia,2018-12-09,2018,50,0
EUR,NH,NH,Latvia,2018-12-09,2018,50,16
EUR,NH,NH,Latvia,2018-12-16,2018,51,11
EUR,NH,NH,Latvia,2018-12-16,2018,51,0
EUR,NH,NH,Latvia,2018-12-23,2018,52,8
EUR,NH,NH,Latvia,2018-12-23,2018,52,0
EUR,NH,NH,Latvia,2018-12-30,2019,1,0
EUR,NH,NH,Latvia,2018-12-30,2019,1,15
EUR,NH,NH,Latvia,2019-01-06,2019,2,0
EUR,NH,NH,Latvia,2019-01-06,2019,2,7
EUR,NH,NH,Latvia,2019-01-13,2019,3,0
EUR,NH,NH,Latvia,2019-01-13,2019,3,17
EUR,NH,NH,Latvia,2019-01-20,2019,4,20
EUR,NH,NH,Latvia,2019-01-20,2019,4,0
EUR,NH,NH,Latvia,2019-01-27,2019,5,16
EUR,NH,NH,Latvia,2019-01-27,2019,5,0
EUR,NH,NH,Latvia,2019-02-03,2019,6,1
EUR,NH,NH,Latvia,2019-02-03,2019,6,18
EUR,NH,NH,Latvia,2019-02-10,2019,7,2
EUR,NH,NH,Latvia,2019-02-10,2019,7,19
EUR,NH,NH,Latvia,2019-02-17,2019,8,15
EUR,NH,NH,Latvia,2019-02-17,2019,8,0
EUR,NH,NH,Latvia,2019-02-24,2019,9,13
EUR,NH,NH,Latvia,2019-02-24,2019,9,1
EUR,NH,NH,Latvia,2019-03-03,2019,10,0
EUR,NH,NH,Latvia,2019-03-03,2019,10,10
EUR,NH,NH,Latvia,2019-03-10,2019,11,0
EUR,NH,NH,Latvia,2019-03-10,2019,11,20
EUR,NH,NH,Latvia,2019-03-17,2019,12,11
EUR,NH,NH,Latvia,2019-03-17,2019,12,0
EUR,NH,NH,Latvia,2019-03-24,2019,13,0
EUR,NH,NH,Latvia,2019-03-24,2019,13,7
EUR,NH,NH,Latvia,2019-03-31,2019,14,6
EUR,NH,NH,Latvia,2019-03-31,2019,14,0
EUR,NH,NH,Latvia,2019-04-07,2019,15,3
EUR,NH,NH,Latvia,2019-04-07,2019,15,0
EUR,NH,NH,Latvia,2019-04-14,2019,16,0
EUR,NH,NH,Latvia,2019-04-14,2019,16,2
EUR,NH,NH,Latvia,2019-04-21,2019,17,4
EUR,NH,NH,Latvia,2019-04-21,2019,17,0
EUR,NH,NH,Latvia,2019-04-28,2019,18,0
EUR,NH,NH,Latvia,2019-04-28,2019,18,1
EUR,NH,NH,Latvia,2019-05-05,2019,19,0
EUR,NH,NH,Latvia,2019-05-05,2019,19,0
EUR,NH,NH,Latvia,2019-05-12,2019,20,0
EUR,NH,NH,Latvia,2019-05-12,2019,20,0
EUR,NH,NH,Latvia,2019-08-18,2019,34,0
EUR,NH,NH,Latvia,2019-08-18,2019,34,0
EUR,NH,NH,Latvia,2019-09-29,2019,40,0
EUR,NH,NH,Latvia,2019-09-29,2019,40,0
EUR,NH,NH,Latvia,2019-10-06,2019,41,0
EUR,NH,NH,Latvia,2019-10-06,2019,41,0
EUR,NH,NH,Latvia,2019-10-13,2019,42,0
EUR,NH,NH,Latvia,2019-10-13,2019,42,0
EUR,NH,NH,Latvia,2019-10-20,2019,43,0
EUR,NH,NH,Latvia,2019-10-20,2019,43,0
EUR,NH,NH,Latvia,2019-10-27,2019,44,0
EUR,NH,NH,Latvia,2019-10-27,2019,44,0
EUR,NH,NH,Latvia,2019-11-03,2019,45,0
EUR,NH,NH,Latvia,2019-11-03,2019,45,0
EUR,NH,NH,Latvia,2019-11-10,2019,46,0
EUR,NH,NH,Latvia,2019-11-10,2019,46,0
EUR,NH,NH,Latvia,2019-11-17,2019,47,0
EUR,NH,NH,Latvia,2019-11-17,2019,47,0
EUR,NH,NH,Latvia,2019-11-24,2019,48,0
EUR,NH,NH,Latvia,2019-11-24,2019,48,0
EUR,NH,NH,Latvia,2019-12-01,2019,49,1
EUR,NH,NH,Latvia,2019-12-01,2019,49,0
EUR,NH,NH,Latvia,2019-12-08,2019,50,0
EUR,NH,NH,Latvia,2019-12-08,2019,50,1
EUR,NH,NH,Latvia,2019-12-15,2019,51,0
EUR,NH,NH,Latvia,2019-12-15,2019,51,0
EUR,NH,NH,Latvia,2019-12-22,2019,52,0
EUR,NH,NH,Latvia,2019-12-22,2019,52,0
EUR,NH,NH,Latvia,2019-12-29,2020,1,4
EUR,NH,NH,Latvia,2019-12-29,2020,1,0
EUR,NH,NH,Latvia,2020-01-05,2020,2,0
EUR,NH,NH,Latvia,2020-01-05,2020,2,2
EUR,NH,NH,Latvia,2020-01-12,2020,3,0
EUR,NH,NH,Latvia,2020-01-12,2020,3,2
EUR,NH,NH,Latvia,2020-01-19,2020,4,1
EUR,NH,NH,Latvia,2020-01-19,2020,4,4
EUR,NH,NH,Latvia,2020-01-26,2020,5,1
EUR,NH,NH,Latvia,2020-01-26,2020,5,3
EUR,NH,NH,Latvia,2020-02-02,2020,6,6
EUR,NH,NH,Latvia,2020-02-02,2020,6,0
